customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label,ticket_bucket_sort
90,DriftHub,Real Estate,medium,SG,Singapore,Asia/Singapore,andrew.adams@company.io,2023-03-11,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2023-03-11,0,monthly,Not Cancelled,0,0.0,0,42,1,1,2314.757575757576,0.7296,41,0,0 tickets,Stable Paid,1
91,LinkAI,Healthcare,small,CA,Canada,America/Toronto,mark.williams@outlook.com,2025-09-27,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2025-11-27,0,monthly,Not Cancelled,1,0.0,0,32,1,1,1609.8148148148148,0.7278,32,0,1 ticket,Stable Paid,2
92,DriftVentures,Insurance,large,US,United States,America/New_York,mark.tanaka@corp.net,2023-06-04,1,0,Not Churned,9.0,0,free,Free,0.0,active,2023-09-26,0,annual,Not Cancelled,0,0.0,0,34,1,1,1918.1538461538464,0.7264,33,0,0 tickets,Upsell Candidates,1
93,TrekTech,Finance,small,GB,United Kingdom,Europe/London,yuki.lewis@corp.net,2024-01-17,1,0,Not Churned,9.0,0,professional,Professional,39.0,active,2024-01-17,0,monthly,Not Cancelled,0,0.0,0,46,1,1,1942.1714285714288,0.7183,46,0,0 tickets,Stable Paid,1
94,OnyxStack,Marketing,small,JP,Japan,Asia/Tokyo,fatima.harris@corp.net,2023-12-08,0,2025-06-05 10:37:34,No longer needed,7.0,1,free,Free,0.0,cancelled,2023-12-08,2025-06-05,monthly,Not Cancelled,0,0.0,0,41,1,1,1882.9714285714283,0.7288,39,0,0 tickets,Churned — Low Engagement,1
95,PeakNet,Finance,medium,FR,France,Europe/Paris,jennifer.martin@company.io,2024-11-17,1,0,Not Churned,7.0,0,professional,Professional Plus,49.17,active,2025-10-20,0,annual,Not Cancelled,0,0.0,0,43,2,2,2117.178571428572,0.7282,41,0,0 tickets,Stable Paid,1
96,PeakOps,Marketing,small,IN,India,Asia/Kolkata,karen.lopez@enterprise.com,2023-05-21,0,2024-09-21 11:55:43,Not Churned,6.0,1,enterprise,Enterprise,99.0,cancelled,2024-05-12,2024-09-21,monthly,Switched competitor,1,0.0,0,45,1,1,2007.9714285714283,0.7294,45,0,1 ticket,Churned — Low Engagement,2
97,QuestWorks,Real Estate,small,BR,Brazil,America/Sao_Paulo,matthew.martinez@corp.net,2023-06-19,1,0,Not Churned,7.0,0,starter,Starter,10.8,active,2023-06-19,0,monthly,Not Cancelled,0,0.0,0,36,1,1,1958.071428571429,0.7293,36,0,0 tickets,Stable Paid,1
98,Vine HQ,E-commerce,medium,GB,United Kingdom,Europe/London,karen.tanaka@hotmail.com,2025-08-27,1,0,Not Churned,9.0,0,starter,Starter Plus,15.83,active,2025-10-30,0,annual,Not Cancelled,1,0.0,0,41,1,1,1865.4117647058824,0.7211,38,0,1 ticket,Stable Paid,2
99,GlowDev,Finance,enterprise,GB,United Kingdom,Europe/London,hassan.hill@enterprise.com,2024-07-21,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2025-03-17,0,monthly,Not Cancelled,0,0.0,0,39,1,1,1427.8064516129032,0.6978,38,0,0 tickets,Stable Paid,1
100,SyncTech,Education,medium,JP,Japan,Asia/Tokyo,elizabeth.santos@hotmail.com,2025-06-24,1,0,Not Churned,2.0,0,starter,Starter,12.0,active,2025-06-24,0,monthly,Not Cancelled,2,4.0,0,46,1,1,1802.7941176470588,0.7285,45,0,2-3 tickets,Stable Paid,3
101,PulseLogic,Marketing,small,US,United States,America/New_York,charles.miller@pulselogic.com,2023-10-21,1,0,Not Churned,9.0,0,free,Free,0.0,active,2023-10-21,0,annual,Not Cancelled,1,5.0,0,50,1,1,1590.909090909091,0.7161,50,0,1 ticket,Upsell Candidates,2
102,Flow Labs,Education,small,US,United States,America/Los_Angeles,kimberly.patel@protonmail.com,2023-05-05,0,2025-03-17 04:13:50,Not Churned,7.0,1,starter,Starter,10.0,cancelled,2023-05-05,2025-03-17,annual,Too expensive,0,0.0,0,43,2,2,1997.0294117647056,0.7271,40,0,0 tickets,Churned — Low Engagement,1
103,EdgeSystems,Consulting,medium,JP,Japan,Asia/Tokyo,mary.green@yahoo.com,2023-01-02,1,0,Not Churned,7.0,0,starter,Starter,10.8,active,2023-01-02,0,monthly,Not Cancelled,0,0.0,0,48,1,1,1760.595238095238,0.7079,48,0,0 tickets,Stable Paid,1
104,Hive Dynamics,Media,enterprise,JP,Japan,Asia/Tokyo,kimberly.johnson@startup.co,2023-09-17,1,0,Not Churned,2.0,0,professional,Professional,39.0,active,2024-06-28,0,monthly,Not Cancelled,0,0.0,0,40,1,1,1719.78125,0.7294,38,0,0 tickets,Stable Paid,1
105,UnitOps,Insurance,medium,FR,France,Europe/Paris,priya.perez@company.io,2023-06-29,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2025-02-10,0,monthly,Not Cancelled,0,0.0,0,45,1,1,2044.8,0.7269,44,0,0 tickets,Stable Paid,1
106,OnyxSolutions,Healthcare,large,CA,Canada,America/Toronto,john.jackson@gmail.com,2023-11-14,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-11-30,0,annual,Not Cancelled,1,0.0,0,44,1,1,1918.1944444444443,0.7252,43,0,1 ticket,Upsell Candidates,2
107,QuarkAI,E-commerce,small,IN,India,Asia/Kolkata,kenji.singh@quarkai.com,2024-01-12,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2024-08-20,0,monthly,Not Cancelled,0,0.0,0,48,1,1,1791.4054054054054,0.7279,46,0,0 tickets,Stable Paid,1
108,VertexSolutions,Consulting,small,JP,Japan,Asia/Tokyo,sarah.tanaka@startup.co,2025-04-22,0,2025-07-18 01:03:02,Company closed,2.0,1,starter,Starter,12.0,cancelled,2025-04-22,2025-07-18,monthly,Missing features,0,0.0,0,32,1,1,1951.28,0.724,30,0,0 tickets,Churned — Low Engagement,1
109,TidalHQ,Manufacturing,small,FR,France,Europe/Paris,mark.thompson@company.io,2024-03-21,1,0,Not Churned,7.0,0,starter,Starter Plus,15.83,active,2024-03-21,0,annual,Not Cancelled,0,0.0,0,31,1,1,1791.2222222222222,0.7196,30,0,0 tickets,Stable Paid,1
110,EdgeOps,Marketing,medium,FR,France,Europe/Paris,fatima.hernandez@corp.net,2024-03-24,0,2024-06-14 05:19:14,Missing features,7.0,1,starter,Starter,10.0,cancelled,2024-03-24,2024-06-14,annual,Not using it,0,0.0,0,50,1,1,1863.1,0.729,48,0,0 tickets,Churned — Low Engagement,1
111,XenonLogic,Technology,medium,US,United States,America/Los_Angeles,fatima.lewis@outlook.com,2024-06-26,1,0,Not Churned,6.0,0,professional,Professional Plus,49.17,active,2024-06-26,0,annual,Not Cancelled,0,0.0,0,39,1,1,1745.3636363636365,0.7152,39,0,0 tickets,Stable Paid,1
112,Hive Logic,Telecommunications,medium,US,United States,America/Chicago,thomas.singh@corp.net,2025-07-27,1,0,Not Churned,4.0,0,enterprise,Enterprise,99.0,active,2025-07-27,0,monthly,Not Cancelled,2,0.0,1,55,1,1,1998.675675675676,0.7269,52,0,2-3 tickets,Stable Paid,3
113,CoreTech,Retail,small,SG,Singapore,Asia/Singapore,daniel.rivera@protonmail.com,2024-12-29,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2025-04-09,0,monthly,Not Cancelled,0,0.0,0,44,2,2,1702.258064516129,0.6967,40,0,0 tickets,Stable Paid,1
114,Meta Digital,E-commerce,enterprise,CA,Canada,America/Toronto,mary.white@metadigital.com,2025-06-24,0,2025-09-22 01:23:57,Budget cuts,7.0,1,enterprise,Enterprise,99.0,cancelled,2025-06-24,2025-09-22,monthly,Not using it,1,0.0,0,45,1,1,1781.8484848484848,0.7152,45,0,1 ticket,Churned — Low Engagement,2
115,HiveCorp,Retail,medium,US,United States,America/Chicago,david.lee@tech.dev,2025-06-18,1,0,Not Churned,8.0,0,starter,Starter Plus,15.83,active,2025-12-23,0,annual,Not Cancelled,0,0.0,0,42,1,1,1788.9411764705883,0.7158,41,0,0 tickets,Stable Paid,1
116,BeamDev,Technology,enterprise,US,United States,America/Chicago,dorothy.martinez@hotmail.com,2025-08-21,1,0,Not Churned,2.0,0,starter,Starter Plus,15.83,active,2025-12-21,0,annual,Not Cancelled,1,3.0,0,43,1,1,1541.8064516129032,0.7204,42,0,1 ticket,Stable Paid,2
117,Onyx Cloud,Real Estate,medium,US,United States,America/Chicago,steven.adams@yahoo.com,2024-10-01,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-12-17,0,monthly,Not Cancelled,1,0.0,0,49,1,1,1689.6341463414635,0.725,47,0,1 ticket,Upsell Candidates,2
118,Peak Hub,Real Estate,small,SG,Singapore,Asia/Singapore,susan.singh@gmail.com,2024-10-04,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2024-10-04,0,monthly,Not Cancelled,1,0.0,0,49,1,1,1607.9,0.7272,49,0,1 ticket,Stable Paid,2
119,EchoPlatform,Logistics,medium,DE,Germany,Europe/Berlin,sandra.jones@startup.co,2023-07-28,1,0,Not Churned,9.0,0,professional,Professional,39.0,active,2024-05-03,0,monthly,Not Cancelled,0,0.0,0,44,1,1,1748.4857142857145,0.7173,43,0,0 tickets,Stable Paid,1
120,UnitStudio,Finance,enterprise,IN,India,Asia/Kolkata,steven.scott@outlook.com,2023-09-11,0,2023-11-19 07:21:03,Poor support experience,7.0,1,free,Free,0.0,cancelled,2023-09-11,2023-11-19,monthly,Not using it,0,0.0,0,39,1,1,1936.8,0.7237,38,0,0 tickets,Churned — Low Engagement,1
121,KeenPro,Insurance,small,CA,Canada,America/Toronto,steven.robinson@keenpro.com,2024-02-07,1,0,Not Churned,7.0,0,professional,Professional Plus,49.17,active,2024-02-07,0,annual,Not Cancelled,0,0.0,0,41,2,2,1812.0,0.7268,39,0,0 tickets,Stable Paid,1
122,Sync IO,Real Estate,enterprise,SG,Singapore,Asia/Singapore,fatima.walker+work@syncio.com,2023-09-28,1,0,Not Churned,7.0,0,starter,Starter,10.0,active,2024-02-20,0,annual,Not Cancelled,0,0.0,0,33,1,1,1594.9583333333333,0.7215,33,0,0 tickets,Stable Paid,1
123,Jade Software,Marketing,medium,DE,Germany,Europe/Berlin,robert.harris@protonmail.com,2024-09-30,1,0,Not Churned,10.0,0,starter,Starter,10.0,active,2024-09-30,0,annual,Not Cancelled,0,0.0,0,42,1,1,1737.2432432432431,0.7248,41,0,0 tickets,Stable Paid,1
124,XenonWorks,Marketing,enterprise,US,United States,America/Los_Angeles,richard.hill@xenonworks.com,2024-12-31,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2024-12-31,0,monthly,Not Cancelled,0,0.0,0,35,1,1,1704.2413793103449,0.7278,34,0,0 tickets,Stable Paid,1
125,UltraGroup,Manufacturing,medium,FR,France,Europe/Paris,dmitri.martin@tech.dev,2024-12-26,1,0,Not Churned,0.0,0,professional,Professional,29.25,active,2025-04-29,0,annual,Not Cancelled,0,0.0,0,56,2,2,1792.4222222222222,0.7173,54,0,0 tickets,Stable Paid,1
126,RiftSystems,Real Estate,small,FR,France,Europe/Paris,kenji.hall@protonmail.com,2025-03-12,1,0,Not Churned,5.0,0,enterprise,Enterprise,99.0,active,2025-10-29,0,monthly,Not Cancelled,1,0.0,0,47,1,1,1788.0,0.7291,44,0,1 ticket,Stable Paid,2
127,Onyx Pro,Real Estate,enterprise,AU,Australia,Australia/Sydney,elizabeth.ivanov@outlook.com,2024-03-27,1,0,Not Churned,8.0,0,professional,Professional Plus,49.17,active,2024-07-22,0,annual,Not Cancelled,0,0.0,0,49,1,1,2054.3513513513512,0.7243,46,0,0 tickets,Stable Paid,1
128,GlowHub,Consulting,enterprise,FR,France,Europe/Paris,olga.brown@tech.dev,2024-11-09,1,0,Not Churned,10.0,0,starter,Starter,8.5,active,2024-11-09,0,annual,Not Cancelled,0,0.0,0,52,1,1,1800.85,0.7245,51,0,0 tickets,Stable Paid,1
129,IrisWorks,Logistics,enterprise,FR,France,Europe/Paris,fatima.adams@enterprise.com,2023-09-10,1,0,Not Churned,10.0,0,professional,Professional,32.5,active,2023-09-10,0,annual,Not Cancelled,0,0.0,0,45,2,2,1497.2424242424242,0.7021,41,0,0 tickets,Stable Paid,1
130,ZealCloud,Legal,large,CA,Canada,America/Toronto,charles.walker@protonmail.com,2024-08-10,1,0,Not Churned,10.0,0,starter,Starter Plus,19.0,active,2025-02-18,0,monthly,Not Cancelled,0,0.0,0,50,1,1,1779.139534883721,0.7289,48,0,0 tickets,Stable Paid,1
131,Sync Net,Healthcare,small,CA,Canada,America/Toronto,raj.taylor@tech.dev,2024-07-29,1,0,Not Churned,8.0,0,enterprise,Enterprise,82.5,active,2025-07-29,0,annual,Not Cancelled,0,0.0,0,38,1,1,1890.6774193548388,0.7262,38,0,0 tickets,Stable Paid,1
132,PulseAI,Media,small,SG,Singapore,Asia/Singapore,joseph.brown@pulseai.com,2025-02-28,0,2025-10-29 17:39:27,No longer needed,9.0,1,starter,Starter,12.0,cancelled,2025-02-28,2025-10-29,monthly,Not using it,0,0.0,0,39,1,1,1973.448275862069,0.7235,37,0,0 tickets,Churned — Low Engagement,1
133,Sync Works,Education,large,US,United States,America/New_York,lars.garcia@gmail.com,2023-06-29,1,0,Not Churned,7.0,0,starter,Starter,9.6,active,2023-06-29,0,monthly,Not Cancelled,0,0.0,0,51,1,1,2084.102564102564,0.7218,49,0,0 tickets,Stable Paid,1
134,Vine Cloud,Telecommunications,small,US,United States,America/New_York,karen.torres@company.io,2024-10-18,1,0,Not Churned,10.0,0,professional,Professional,39.0,active,2024-10-18,0,monthly,Not Cancelled,0,0.0,0,52,1,1,1989.093023255814,0.7285,50,0,0 tickets,Stable Paid,1
135,RushSoftware,Marketing,small,FR,France,Europe/Paris,sandra.adams@company.io,2024-08-04,1,0,Not Churned,8.0,0,free,Free,0.0,active,2024-08-04,0,monthly,Not Cancelled,0,0.0,0,43,1,1,1882.5151515151515,0.7288,43,0,0 tickets,Upsell Candidates,1
136,Ion IO,Marketing,small,US,United States,America/New_York,thomas.harris@company.io,2025-01-10,1,0,Not Churned,6.0,0,starter,Starter,12.0,active,2025-01-10,0,monthly,Not Cancelled,0,0.0,0,43,1,1,1872.3125,0.7258,41,0,0 tickets,Stable Paid,1
137,Tidal Solutions,Manufacturing,large,JP,Japan,Asia/Tokyo,yuki.singh@protonmail.com,2023-08-15,1,0,Not Churned,4.0,0,professional,Professional,39.0,active,2023-08-15,0,monthly,Not Cancelled,1,0.0,0,39,1,1,1311.7241379310344,0.7291,39,0,1 ticket,Stable Paid,2
138,ArcNet,Consulting,enterprise,JP,Japan,Asia/Tokyo,hassan.nelson@corp.net,2023-03-25,1,0,Not Churned,7.0,0,starter,Starter Plus,19.0,active,2023-06-18,0,monthly,Not Cancelled,0,0.0,0,38,1,1,1823.0,0.7242,35,0,0 tickets,Stable Paid,1
139,DataDynamics,E-commerce,medium,JP,Japan,Asia/Tokyo,elizabeth.hernandez@outlook.com,2025-01-04,1,0,Not Churned,7.0,0,professional,Professional Plus,44.25,active,2025-07-22,0,annual,Not Cancelled,0,0.0,0,41,1,1,1622.571428571429,0.7167,39,0,0 tickets,Stable Paid,1
140,DriftDigital,Consulting,medium,US,United States,America/New_York,kimberly.robinson@gmail.com,2025-04-16,0,2025-06-27 07:29:37,Integration issues,2.0,1,professional,Professional,39.0,cancelled,2025-08-16,0,monthly,Budget cuts,1,0.0,0,41,1,1,1731.2121212121212,0.7163,39,0,1 ticket,Churned — Low Engagement,2
141,IrisAI,Healthcare,medium,US,United States,America/New_York,christopher.clark@startup.co,2025-07-01,1,0,Not Churned,7.0,0,professional,Professional Plus,59.0,active,2025-07-01,0,monthly,Not Cancelled,0,0.0,0,51,1,1,1950.8648648648648,0.7227,46,0,0 tickets,Stable Paid,1
142,YieldTech,Logistics,enterprise,JP,Japan,Asia/Tokyo,david.adams@tech.dev,2023-05-11,1,0,Not Churned,0.0,0,professional,Professional Plus,49.17,active,2024-05-16,0,annual,Not Cancelled,1,0.0,0,51,2,2,2049.4210526315787,0.7272,48,0,1 ticket,Stable Paid,2
143,IrisCorp,Retail,small,GB,United Kingdom,Europe/London,sandra.thompson@iriscorp.com,2024-11-07,1,0,Not Churned,7.0,0,starter,Starter,10.8,active,2025-10-15,0,monthly,Not Cancelled,0,0.0,0,42,1,1,1869.111111111111,0.7215,41,0,0 tickets,Stable Paid,1
144,Mist AI,Consulting,medium,SG,Singapore,Asia/Singapore,yuki.brown@enterprise.com,2023-08-11,1,0,Not Churned,7.0,0,enterprise,Enterprise,82.5,active,2023-08-11,0,annual,Not Cancelled,0,0.0,0,56,1,1,1921.8333333333333,0.7298,53,0,0 tickets,Stable Paid,1
145,Unit Ventures,Marketing,medium,BR,Brazil,America/Sao_Paulo,lars.baker@yahoo.com,2024-06-17,1,0,Not Churned,2.0,0,professional,Professional,39.0,active,2024-06-17,0,monthly,Not Cancelled,0,0.0,0,40,1,1,1921.4117647058824,0.7238,39,0,0 tickets,Stable Paid,1
146,OnyxOps,Consulting,small,IN,India,Asia/Kolkata,raj.nelson@startup.co,2023-11-04,1,0,Not Churned,7.0,0,professional,Professional,39.0,active,2023-11-04,0,monthly,Not Cancelled,1,0.0,0,38,1,1,1801.391304347826,0.7117,36,0,1 ticket,Stable Paid,2
147,PulsePlatform,Legal,small,CA,Canada,America/Toronto,patricia.scott@pulseplatform.com,2023-09-06,1,0,Not Churned,2.0,0,starter,Starter,10.0,active,2024-02-09,0,annual,Not Cancelled,0,0.0,0,43,1,1,2025.3823529411768,0.73,42,0,0 tickets,Stable Paid,1
148,XenonTech,Retail,small,US,United States,America/New_York,sarah.harris@outlook.com,2025-02-18,1,0,Not Churned,7.0,0,professional,Professional Plus,53.1,active,2025-07-14,0,monthly,Not Cancelled,1,2.0,0,35,1,1,1880.0344827586207,0.7285,34,0,1 ticket,Stable Paid,2
149,EchoSoftware,Marketing,small,US,United States,America/New_York,susan.gonzalez@enterprise.com,2024-12-13,1,0,Not Churned,10.0,0,free,Free,0.0,active,2024-12-13,0,annual,Not Cancelled,0,0.0,0,41,1,1,1508.3235294117646,0.7227,40,0,0 tickets,Upsell Candidates,1
150,IrisStack,Education,small,JP,Japan,Asia/Tokyo,ashley.robinson@enterprise.com,2023-11-24,1,0,Not Churned,7.0,0,starter,Starter Plus,14.25,active,2023-11-24,0,monthly,Not Cancelled,1,5.0,0,43,1,1,1653.1,0.7014,41,0,1 ticket,Stable Paid,2
151,Jade Ventures,Real Estate,large,AU,Australia,Australia/Sydney,christopher.martinez@corp.net,2024-05-26,1,0,Not Churned,7.0,0,starter,Starter,12.0,active,2024-12-11,0,monthly,Not Cancelled,0,0.0,0,35,1,1,1538.48,0.6893,34,0,0 tickets,Stable Paid,1
152,QuarkHub,Legal,large,FR,France,Europe/Paris,ashley.robinson@quarkhub.com,2024-07-13,1,0,Not Churned,7.0,0,starter,Starter,10.8,active,2024-07-13,0,monthly,Not Cancelled,0,0.0,0,35,1,1,1563.142857142857,0.6829,35,0,0 tickets,Stable Paid,1
153,HiveAI,Healthcare,enterprise,SG,Singapore,Asia/Singapore,patricia.kim@hiveai.com,2023-06-04,0,2025-08-27 15:05:23,Not enough users,4.0,1,starter,Starter,9.0,cancelled,2023-06-04,2025-08-27,annual,Company reorganization,0,0.0,0,47,2,2,1733.4571428571428,0.7188,44,0,0 tickets,Churned — Low Engagement,1
154,Iris Dynamics,Manufacturing,small,US,United States,America/New_York,dorothy.patel@gmail.com,2024-12-15,1,0,Not Churned,7.0,0,starter,Starter,10.0,active,2024-12-15,0,annual,Not Cancelled,0,0.0,0,53,1,1,1765.3488372093022,0.7203,50,0,0 tickets,Stable Paid,1
155,GridSystems,E-commerce,small,BR,Brazil,America/Sao_Paulo,dorothy.taylor@gridsystems.com,2025-09-09,1,0,Not Churned,10.0,0,free,Free,0.0,active,2025-09-09,0,annual,Not Cancelled,3,2.0,1,37,1,1,1928.2222222222224,0.7273,36,0,2-3 tickets,Upsell Candidates,3
156,TidalOps,Healthcare,large,SG,Singapore,Asia/Singapore,priya.williams@tech.dev,2024-10-14,0,2025-01-18 13:24:38,Switched to competitor,2.0,1,free,Free,0.0,cancelled,2024-10-14,2025-01-18,monthly,Missing features,0,0.0,0,38,1,1,1691.7666666666669,0.6852,36,0,0 tickets,Churned — Low Engagement,1
157,KeenSystems,Telecommunications,small,GB,United Kingdom,Europe/London,susan.hall@gmail.com,2024-12-01,1,0,Not Churned,7.0,0,free,Free,0.0,active,2024-12-01,0,annual,Not Cancelled,1,0.0,0,45,1,1,1657.4,0.7292,44,0,1 ticket,Upsell Candidates,2
158,Nova Ventures,Finance,enterprise,FR,France,Europe/Paris,sofia.sanchez@corp.net,2025-05-04,1,0,Not Churned,7.0,0,starter,Starter Plus,12.67,active,2025-10-27,0,annual,Not Cancelled,0,0.0,0,36,1,1,1601.774193548387,0.7286,36,0,0 tickets,Stable Paid,1
159,Vine Studio,Technology,small,AU,Australia,Australia/Sydney,joseph.santos@corp.net,2024-02-11,1,0,Not Churned,8.0,0,enterprise,Enterprise,89.1,active,2024-08-16,0,monthly,Not Cancelled,0,0.0,0,53,1,1,1910.6666666666667,0.7273,51,0,0 tickets,Stable Paid,1
160,FluxPlatform,Manufacturing,medium,US,United States,America/Los_Angeles,fatima.nguyen@corp.net,2023-09-10,1,0,Not Churned,4.0,0,free,Free,0.0,paused,2023-09-10,0,monthly,Not Cancelled,0,0.0,0,59,1,1,1483.8048780487804,0.7061,57,0,0 tickets,Upsell Candidates,1
161,VineLogic,Healthcare,small,US,United States,America/New_York,karen.lewis@vinelogic.com,2024-03-17,1,0,Not Churned,7.0,0,starter,Starter,7.5,active,2024-03-17,0,annual,Not Cancelled,0,0.0,0,36,1,1,1594.2333333333331,0.7238,35,0,0 tickets,Stable Paid,1
162,FlowStudio,Real Estate,medium,IN,India,Asia/Kolkata,kenji.harris@outlook.com,2024-07-26,1,0,Not Churned,7.0,0,starter,Starter,10.0,active,2025-07-08,0,annual,Not Cancelled,2,3.0,0,51,1,1,1740.15,0.7283,48,0,2-3 tickets,Stable Paid,3
163,Rush Cloud,Education,medium,US,United States,America/Los_Angeles,robert.hernandez@enterprise.com,2024-01-05,1,0,Not Churned,8.0,0,free,Free,0.0,active,2024-01-05,0,monthly,Not Cancelled,1,0.0,0,47,1,1,1948.5,0.7083,47,0,1 ticket,Upsell Candidates,2
164,Acme Logic,Marketing,enterprise,BR,Brazil,America/Sao_Paulo,matthew.tanaka@startup.co,2025-05-30,1,0,Not Churned,6.0,0,professional,Professional Plus,36.88,active,2025-05-30,0,annual,Not Cancelled,1,4.0,0,38,1,1,2125.451612903226,0.7181,37,0,1 ticket,Stable Paid,2
165,Zen Works,Education,large,FR,France,Europe/Paris,aisha.young@company.io,2025-04-16,1,0,Not Churned,10.0,0,free,Free,0.0,active,2025-04-16,0,monthly,Not Cancelled,1,0.0,0,39,1,1,1962.75,0.7285,39,0,1 ticket,Upsell Candidates,2
166,Zeal Dynamics,Technology,large,CA,Canada,America/Toronto,yuki.wilson@outlook.com,2025-03-25,1,0,Not Churned,7.0,0,free,Free,0.0,active,2025-03-25,0,monthly,Not Cancelled,1,0.0,0,39,1,1,1665.5882352941176,0.7227,38,0,1 ticket,Upsell Candidates,2
167,Quest Digital,Legal,medium,AU,Australia,Australia/Sydney,robert.lewis@startup.co,2025-08-03,1,0,Not Churned,7.0,0,free,Free,0.0,active,2025-08-03,0,monthly,Not Cancelled,1,0.0,0,43,1,1,1694.3235294117646,0.73,42,0,1 ticket,Upsell Candidates,2
168,XenonNet,Media,medium,SG,Singapore,Asia/Singapore,jennifer.miller@company.io,2024-09-19,0,2025-06-26 12:07:35,Not Churned,7.0,1,professional,Professional Plus,44.25,cancelled,2024-09-19,2025-06-26,annual,Not Cancelled,0,0.0,0,33,1,1,1945.5454545454545,0.7258,32,0,0 tickets,Churned — Low Engagement,1
169,Quark Platform,Media,large,JP,Japan,Asia/Tokyo,kimberly.nguyen@company.io,2025-03-01,1,0,Not Churned,7.0,0,free,Free,0.0,active,2025-03-01,0,annual,Not Cancelled,0,0.0,0,51,1,1,1889.2564102564104,0.7194,48,0,0 tickets,Upsell Candidates,1
170,WaveLabs,Education,medium,US,United States,America/Chicago,linda.santos@protonmail.com,2025-03-14,1,0,Not Churned,7.0,0,free,Free,0.0,active,2025-03-14,0,monthly,Not Cancelled,0,0.0,0,33,1,1,1822.5333333333333,0.7278,33,0,0 tickets,Upsell Candidates,1
171,UnitNet,Healthcare,small,US,United States,America/New_York,hassan.rivera@outlook.com,2023-06-18,1,0,Not Churned,7.0,0,starter,Starter,10.0,active,2023-06-18,0,annual,Not Cancelled,0,0.0,0,38,1,1,1945.2692307692307,0.7239,36,0,0 tickets,Stable Paid,1
