customer_id,company_name,industry,company_size,country_code,country_name,timezone,contact_email,signup_date,is_active,churned_at,churn_reason,nps_score,is_churned,plan_tier,plan_name,mrr_usd,status,start_date,end_date,billing_cycle,cancellation_reason,ticket_count,avg_satisfaction,escalated_count,total_events,days_active,feature_count,avg_session_sec,engagement_score,member_count,high_ticket,ticket_bucket,segment_label
102,Flow Labs,Education,small,US,United States,America/Los_Angeles,kimberly.patel@protonmail.com,2023-05-05,False,2025-03-17 04:13:50,,,True,starter,Starter,10.0,cancelled,2023-05-05,2025-03-17,annual,Too expensive,0,,0,43,2,2,1997.0294117647059,0.7271,40,False,0 tickets,Churned — Low Engagement
103,EdgeSystems,Consulting,medium,JP,Japan,Asia/Tokyo,mary.green@yahoo.com,2023-01-02,True,,,7.0,False,starter,Starter,10.8,active,2023-01-02,,monthly,,0,,0,48,1,1,1760.595238095238,0.7079,48,False,0 tickets,Stable Paid
104,Hive Dynamics,Media,enterprise,JP,Japan,Asia/Tokyo,kimberly.johnson@startup.co,2023-09-17,True,,,2.0,False,professional,Professional,39.0,active,2024-06-28,,monthly,,0,,0,40,1,1,1719.78125,0.7294,38,False,0 tickets,Stable Paid
105,UnitOps,Insurance,medium,FR,France,Europe/Paris,priya.perez@company.io,2023-06-29,True,,,,False,starter,Starter Plus,19.0,active,2025-02-10,,monthly,,0,,0,45,1,1,2044.8,0.7269,44,False,0 tickets,Stable Paid
106,OnyxSolutions,Healthcare,large,CA,Canada,America/Toronto,john.jackson@gmail.com,2023-11-14,True,,,,False,free,Free,0.0,active,2024-11-30,,annual,,1,,0,44,1,1,1918.1944444444443,0.7252,43,False,1 ticket,Upsell Candidates
107,QuarkAI,E-commerce,small,IN,India,Asia/Kolkata,kenji.singh@quarkai.com,2024-01-12,True,,,7.0,False,starter,Starter Plus,19.0,active,2024-08-20,,monthly,,0,,0,48,1,1,1791.4054054054054,0.7279,46,False,0 tickets,Stable Paid
108,VertexSolutions,Consulting,small,JP,Japan,Asia/Tokyo,sarah.tanaka@startup.co,2025-04-22,False,2025-07-18 01:03:02,Company closed,2.0,True,starter,Starter,12.0,cancelled,2025-04-22,2025-07-18,monthly,Missing features,0,,0,32,1,1,1951.28,0.724,30,False,0 tickets,Churned — Low Engagement
109,TidalHQ,Manufacturing,small,FR,France,Europe/Paris,mark.thompson@company.io,2024-03-21,True,,,,False,starter,Starter Plus,15.83,active,2024-03-21,,annual,,0,,0,31,1,1,1791.2222222222222,0.7196,30,False,0 tickets,Stable Paid
110,EdgeOps,Marketing,medium,FR,France,Europe/Paris,fatima.hernandez@corp.net,2024-03-24,False,2024-06-14 05:19:14,Missing features,,True,starter,Starter,10.0,cancelled,2024-03-24,2024-06-14,annual,Not using it,0,,0,50,1,1,1863.1,0.729,48,False,0 tickets,Churned — Low Engagement
111,XenonLogic,Technology,medium,US,United States,America/Los_Angeles,fatima.lewis@outlook.com,2024-06-26,True,,,6.0,False,professional,Professional Plus,49.17,active,2024-06-26,,annual,,0,,0,39,1,1,1745.3636363636363,0.7152,39,False,0 tickets,Stable Paid
112,Hive Logic,Telecommunications,medium,US,United States,America/Chicago,thomas.singh@corp.net,2025-07-27,True,,,4.0,False,enterprise,Enterprise,99.0,active,2025-07-27,,monthly,,2,,1,55,1,1,1998.6756756756756,0.7269,52,False,2-3 tickets,Stable Paid
113,CoreTech,Retail,small,SG,Singapore,Asia/Singapore,daniel.rivera@protonmail.com,2024-12-29,True,,,,False,professional,Professional,39.0,active,2025-04-09,,monthly,,0,,0,44,2,2,1702.258064516129,0.6967,40,False,0 tickets,Stable Paid
114,Meta Digital,E-commerce,enterprise,CA,Canada,America/Toronto,mary.white@metadigital.com,2025-06-24,False,2025-09-22 01:23:57,Budget cuts,,True,enterprise,Enterprise,99.0,cancelled,2025-06-24,2025-09-22,monthly,Not using it,1,,0,45,1,1,1781.8484848484848,0.7152,45,False,1 ticket,Churned — Low Engagement
115,HiveCorp,Retail,medium,US,United States,America/Chicago,david.lee@tech.dev,2025-06-18,True,,,8.0,False,starter,Starter Plus,15.83,active,2025-12-23,,annual,,0,,0,42,1,1,1788.9411764705883,0.7158,41,False,0 tickets,Stable Paid
116,BeamDev,Technology,enterprise,US,United States,America/Chicago,dorothy.martinez@hotmail.com,2025-08-21,True,,,2.0,False,starter,Starter Plus,15.83,active,2025-12-21,,annual,,1,3.0,0,43,1,1,1541.8064516129032,0.7204,42,False,1 ticket,Stable Paid
117,Onyx Cloud,Real Estate,medium,US,United States,America/Chicago,steven.adams@yahoo.com,2024-10-01,True,,,,False,free,Free,0.0,active,2024-12-17,,monthly,,1,,0,49,1,1,1689.6341463414635,0.725,47,False,1 ticket,Upsell Candidates
118,Peak Hub,Real Estate,small,SG,Singapore,Asia/Singapore,susan.singh@gmail.com,2024-10-04,True,,,,False,starter,Starter,12.0,active,2024-10-04,,monthly,,1,,0,49,1,1,1607.9,0.7272,49,False,1 ticket,Stable Paid
119,EchoPlatform,Logistics,medium,DE,Germany,Europe/Berlin,sandra.jones@startup.co,2023-07-28,True,,,9.0,False,professional,Professional,39.0,active,2024-05-03,,monthly,,0,,0,44,1,1,1748.4857142857143,0.7173,43,False,0 tickets,Stable Paid
120,UnitStudio,Finance,enterprise,IN,India,Asia/Kolkata,steven.scott@outlook.com,2023-09-11,False,2023-11-19 07:21:03,Poor support experience,,True,free,Free,0.0,cancelled,2023-09-11,2023-11-19,monthly,Not using it,0,,0,39,1,1,1936.8,0.7237,38,False,0 tickets,Churned — Low Engagement
121,KeenPro,Insurance,small,CA,Canada,America/Toronto,steven.robinson@keenpro.com,2024-02-07,True,,,,False,professional,Professional Plus,49.17,active,2024-02-07,,annual,,0,,0,41,2,2,1812.0,0.7268,39,False,0 tickets,Stable Paid
122,Sync IO,Real Estate,enterprise,SG,Singapore,Asia/Singapore,fatima.walker+work@syncio.com,2023-09-28,True,,,,False,starter,Starter,10.0,active,2024-02-20,,annual,,0,,0,33,1,1,1594.9583333333333,0.7215,33,False,0 tickets,Stable Paid
123,Jade Software,Marketing,medium,DE,Germany,Europe/Berlin,robert.harris@protonmail.com,2024-09-30,True,,,10.0,False,starter,Starter,10.0,active,2024-09-30,,annual,,0,,0,42,1,1,1737.2432432432433,0.7248,41,False,0 tickets,Stable Paid
124,XenonWorks,Marketing,enterprise,US,United States,America/Los_Angeles,richard.hill@xenonworks.com,2024-12-31,True,,,7.0,False,professional,Professional,39.0,active,2024-12-31,,monthly,,0,,0,35,1,1,1704.2413793103449,0.7278,34,False,0 tickets,Stable Paid
125,UltraGroup,Manufacturing,medium,FR,France,Europe/Paris,dmitri.martin@tech.dev,2024-12-26,True,,,0.0,False,professional,Professional,29.25,active,2025-04-29,,annual,,0,,0,56,2,2,1792.4222222222222,0.7173,54,False,0 tickets,Stable Paid
126,RiftSystems,Real Estate,small,FR,France,Europe/Paris,kenji.hall@protonmail.com,2025-03-12,True,,,5.0,False,enterprise,Enterprise,99.0,active,2025-10-29,,monthly,,1,,0,47,1,1,1788.0,0.7291,44,False,1 ticket,Stable Paid
127,Onyx Pro,Real Estate,enterprise,AU,Australia,Australia/Sydney,elizabeth.ivanov@outlook.com,2024-03-27,True,,,8.0,False,professional,Professional Plus,49.17,active,2024-07-22,,annual,,0,,0,49,1,1,2054.3513513513512,0.7243,46,False,0 tickets,Stable Paid
128,GlowHub,Consulting,enterprise,FR,France,Europe/Paris,olga.brown@tech.dev,2024-11-09,True,,,10.0,False,starter,Starter,8.5,active,2024-11-09,,annual,,0,,0,52,1,1,1800.85,0.7245,51,False,0 tickets,Stable Paid
129,IrisWorks,Logistics,enterprise,FR,France,Europe/Paris,fatima.adams@enterprise.com,2023-09-10,True,,,10.0,False,professional,Professional,32.5,active,2023-09-10,,annual,,0,,0,45,2,2,1497.2424242424242,0.7021,41,False,0 tickets,Stable Paid
130,ZealCloud,Legal,large,CA,Canada,America/Toronto,charles.walker@protonmail.com,2024-08-10,True,,,10.0,False,starter,Starter Plus,19.0,active,2025-02-18,,monthly,,0,,0,50,1,1,1779.139534883721,0.7289,48,False,0 tickets,Stable Paid
131,Sync Net,Healthcare,small,CA,Canada,America/Toronto,raj.taylor@tech.dev,2024-07-29,True,,,8.0,False,enterprise,Enterprise,82.5,active,2025-07-29,,annual,,0,,0,38,1,1,1890.6774193548388,0.7262,38,False,0 tickets,Stable Paid
132,PulseAI,Media,small,SG,Singapore,Asia/Singapore,joseph.brown@pulseai.com,2025-02-28,False,2025-10-29 17:39:27,No longer needed,9.0,True,starter,Starter,12.0,cancelled,2025-02-28,2025-10-29,monthly,Not using it,0,,0,39,1,1,1973.448275862069,0.7235,37,False,0 tickets,Churned — Low Engagement
133,Sync Works,Education,large,US,United States,America/New_York,lars.garcia@gmail.com,2023-06-29,True,,,,False,starter,Starter,9.6,active,2023-06-29,,monthly,,0,,0,51,1,1,2084.102564102564,0.7218,49,False,0 tickets,Stable Paid
134,Vine Cloud,Telecommunications,small,US,United States,America/New_York,karen.torres@company.io,2024-10-18,True,,,10.0,False,professional,Professional,39.0,active,2024-10-18,,monthly,,0,,0,52,1,1,1989.093023255814,0.7285,50,False,0 tickets,Stable Paid
135,RushSoftware,Marketing,small,FR,France,Europe/Paris,sandra.adams@company.io,2024-08-04,True,,,8.0,False,free,Free,0.0,active,2024-08-04,,monthly,,0,,0,43,1,1,1882.5151515151515,0.7288,43,False,0 tickets,Upsell Candidates
136,Ion IO,Marketing,small,US,United States,America/New_York,thomas.harris@company.io,2025-01-10,True,,,6.0,False,starter,Starter,12.0,active,2025-01-10,,monthly,,0,,0,43,1,1,1872.3125,0.7258,41,False,0 tickets,Stable Paid
137,Tidal Solutions,Manufacturing,large,JP,Japan,Asia/Tokyo,yuki.singh@protonmail.com,2023-08-15,True,,,4.0,False,professional,Professional,39.0,active,2023-08-15,,monthly,,1,,0,39,1,1,1311.7241379310344,0.7291,39,False,1 ticket,Stable Paid
138,ArcNet,Consulting,enterprise,JP,Japan,Asia/Tokyo,hassan.nelson@corp.net,2023-03-25,True,,,7.0,False,starter,Starter Plus,19.0,active,2023-06-18,,monthly,,0,,0,38,1,1,1823.0,0.7242,35,False,0 tickets,Stable Paid
139,DataDynamics,E-commerce,medium,JP,Japan,Asia/Tokyo,elizabeth.hernandez@outlook.com,2025-01-04,True,,,7.0,False,professional,Professional Plus,44.25,active,2025-07-22,,annual,,0,,0,41,1,1,1622.5714285714287,0.7167,39,False,0 tickets,Stable Paid
140,DriftDigital,Consulting,medium,US,United States,America/New_York,kimberly.robinson@gmail.com,2025-04-16,False,2025-06-27 07:29:37,Integration issues,2.0,True,professional,Professional,39.0,cancelled,2025-08-16,,monthly,Budget cuts,1,,0,41,1,1,1731.2121212121212,0.7163,39,False,1 ticket,Churned — Low Engagement
141,IrisAI,Healthcare,medium,US,United States,America/New_York,christopher.clark@startup.co,2025-07-01,True,,,,False,professional,Professional Plus,59.0,active,2025-07-01,,monthly,,0,,0,51,1,1,1950.8648648648648,0.7227,46,False,0 tickets,Stable Paid
142,YieldTech,Logistics,enterprise,JP,Japan,Asia/Tokyo,david.adams@tech.dev,2023-05-11,True,,,0.0,False,professional,Professional Plus,49.17,active,2024-05-16,,annual,,1,,0,51,2,2,2049.4210526315787,0.7272,48,False,1 ticket,Stable Paid
143,IrisCorp,Retail,small,GB,United Kingdom,Europe/London,sandra.thompson@iriscorp.com,2024-11-07,True,,,,False,starter,Starter,10.8,active,2025-10-15,,monthly,,0,,0,42,1,1,1869.111111111111,0.7215,41,False,0 tickets,Stable Paid
144,Mist AI,Consulting,medium,SG,Singapore,Asia/Singapore,yuki.brown@enterprise.com,2023-08-11,True,,,,False,enterprise,Enterprise,82.5,active,2023-08-11,,annual,,0,,0,56,1,1,1921.8333333333333,0.7298,53,False,0 tickets,Stable Paid
145,Unit Ventures,Marketing,medium,BR,Brazil,America/Sao_Paulo,lars.baker@yahoo.com,2024-06-17,True,,,2.0,False,professional,Professional,39.0,active,2024-06-17,,monthly,,0,,0,40,1,1,1921.4117647058824,0.7238,39,False,0 tickets,Stable Paid
146,OnyxOps,Consulting,small,IN,India,Asia/Kolkata,raj.nelson@startup.co,2023-11-04,True,,,,False,professional,Professional,39.0,active,2023-11-04,,monthly,,1,,0,38,1,1,1801.391304347826,0.7117,36,False,1 ticket,Stable Paid
147,PulsePlatform,Legal,small,CA,Canada,America/Toronto,patricia.scott@pulseplatform.com,2023-09-06,True,,,2.0,False,starter,Starter,10.0,active,2024-02-09,,annual,,0,,0,43,1,1,2025.3823529411766,0.73,42,False,0 tickets,Stable Paid
148,XenonTech,Retail,small,US,United States,America/New_York,sarah.harris@outlook.com,2025-02-18,True,,,,False,professional,Professional Plus,53.1,active,2025-07-14,,monthly,,1,2.0,0,35,1,1,1880.0344827586207,0.7285,34,False,1 ticket,Stable Paid
149,EchoSoftware,Marketing,small,US,United States,America/New_York,susan.gonzalez@enterprise.com,2024-12-13,True,,,10.0,False,free,Free,0.0,active,2024-12-13,,annual,,0,,0,41,1,1,1508.3235294117646,0.7227,40,False,0 tickets,Upsell Candidates
150,IrisStack,Education,small,JP,Japan,Asia/Tokyo,ashley.robinson@enterprise.com,2023-11-24,True,,,7.0,False,starter,Starter Plus,14.25,active,2023-11-24,,monthly,,1,5.0,0,43,1,1,1653.1,0.7014,41,False,1 ticket,Stable Paid
151,Jade Ventures,Real Estate,large,AU,Australia,Australia/Sydney,christopher.martinez@corp.net,2024-05-26,True,,,,False,starter,Starter,12.0,active,2024-12-11,,monthly,,0,,0,35,1,1,1538.48,0.6893,34,False,0 tickets,Stable Paid
152,QuarkHub,Legal,large,FR,France,Europe/Paris,ashley.robinson@quarkhub.com,2024-07-13,True,,,,False,starter,Starter,10.8,active,2024-07-13,,monthly,,0,,0,35,1,1,1563.142857142857,0.6829,35,False,0 tickets,Stable Paid
153,HiveAI,Healthcare,enterprise,SG,Singapore,Asia/Singapore,patricia.kim@hiveai.com,2023-06-04,False,2025-08-27 15:05:23,Not enough users,4.0,True,starter,Starter,9.0,cancelled,2023-06-04,2025-08-27,annual,Company reorganization,0,,0,47,2,2,1733.4571428571428,0.7188,44,False,0 tickets,Churned — Low Engagement
154,Iris Dynamics,Manufacturing,small,US,United States,America/New_York,dorothy.patel@gmail.com,2024-12-15,True,,,,False,starter,Starter,10.0,active,2024-12-15,,annual,,0,,0,53,1,1,1765.3488372093022,0.7203,50,False,0 tickets,Stable Paid
155,GridSystems,E-commerce,small,BR,Brazil,America/Sao_Paulo,dorothy.taylor@gridsystems.com,2025-09-09,True,,,10.0,False,free,Free,0.0,active,2025-09-09,,annual,,3,2.0,1,37,1,1,1928.2222222222222,0.7273,36,False,2-3 tickets,Upsell Candidates
156,TidalOps,Healthcare,large,SG,Singapore,Asia/Singapore,priya.williams@tech.dev,2024-10-14,False,2025-01-18 13:24:38,Switched to competitor,2.0,True,free,Free,0.0,cancelled,2024-10-14,2025-01-18,monthly,Missing features,0,,0,38,1,1,1691.7666666666667,0.6852,36,False,0 tickets,Churned — Low Engagement
157,KeenSystems,Telecommunications,small,GB,United Kingdom,Europe/London,susan.hall@gmail.com,2024-12-01,True,,,,False,free,Free,0.0,active,2024-12-01,,annual,,1,,0,45,1,1,1657.4,0.7292,44,False,1 ticket,Upsell Candidates
158,Nova Ventures,Finance,enterprise,FR,France,Europe/Paris,sofia.sanchez@corp.net,2025-05-04,True,,,,False,starter,Starter Plus,12.67,active,2025-10-27,,annual,,0,,0,36,1,1,1601.774193548387,0.7286,36,False,0 tickets,Stable Paid
159,Vine Studio,Technology,small,AU,Australia,Australia/Sydney,joseph.santos@corp.net,2024-02-11,True,,,8.0,False,enterprise,Enterprise,89.1,active,2024-08-16,,monthly,,0,,0,53,1,1,1910.6666666666667,0.7273,51,False,0 tickets,Stable Paid
160,FluxPlatform,Manufacturing,medium,US,United States,America/Los_Angeles,fatima.nguyen@corp.net,2023-09-10,True,,,4.0,False,free,Free,0.0,paused,2023-09-10,,monthly,,0,,0,59,1,1,1483.8048780487804,0.7061,57,False,0 tickets,Upsell Candidates
161,VineLogic,Healthcare,small,US,United States,America/New_York,karen.lewis@vinelogic.com,2024-03-17,True,,,7.0,False,starter,Starter,7.5,active,2024-03-17,,annual,,0,,0,36,1,1,1594.2333333333333,0.7238,35,False,0 tickets,Stable Paid
162,FlowStudio,Real Estate,medium,IN,India,Asia/Kolkata,kenji.harris@outlook.com,2024-07-26,True,,,,False,starter,Starter,10.0,active,2025-07-08,,annual,,2,3.0,0,51,1,1,1740.15,0.7283,48,False,2-3 tickets,Stable Paid
163,Rush Cloud,Education,medium,US,United States,America/Los_Angeles,robert.hernandez@enterprise.com,2024-01-05,True,,,8.0,False,free,Free,0.0,active,2024-01-05,,monthly,,1,,0,47,1,1,1948.5,0.7083,47,False,1 ticket,Upsell Candidates
164,Acme Logic,Marketing,enterprise,BR,Brazil,America/Sao_Paulo,matthew.tanaka@startup.co,2025-05-30,True,,,6.0,False,professional,Professional Plus,36.88,active,2025-05-30,,annual,,1,4.0,0,38,1,1,2125.451612903226,0.7181,37,False,1 ticket,Stable Paid
165,Zen Works,Education,large,FR,France,Europe/Paris,aisha.young@company.io,2025-04-16,True,,,10.0,False,free,Free,0.0,active,2025-04-16,,monthly,,1,,0,39,1,1,1962.75,0.7285,39,False,1 ticket,Upsell Candidates
166,Zeal Dynamics,Technology,large,CA,Canada,America/Toronto,yuki.wilson@outlook.com,2025-03-25,True,,,,False,free,Free,0.0,active,2025-03-25,,monthly,,1,,0,39,1,1,1665.5882352941176,0.7227,38,False,1 ticket,Upsell Candidates
167,Quest Digital,Legal,medium,AU,Australia,Australia/Sydney,robert.lewis@startup.co,2025-08-03,True,,,,False,free,Free,0.0,active,2025-08-03,,monthly,,1,,0,43,1,1,1694.3235294117646,0.73,42,False,1 ticket,Upsell Candidates
168,XenonNet,Media,medium,SG,Singapore,Asia/Singapore,jennifer.miller@company.io,2024-09-19,False,2025-06-26 12:07:35,,,True,professional,Professional Plus,44.25,cancelled,2024-09-19,2025-06-26,annual,,0,,0,33,1,1,1945.5454545454545,0.7258,32,False,0 tickets,Churned — Low Engagement
169,Quark Platform,Media,large,JP,Japan,Asia/Tokyo,kimberly.nguyen@company.io,2025-03-01,True,,,,False,free,Free,0.0,active,2025-03-01,,annual,,0,,0,51,1,1,1889.2564102564102,0.7194,48,False,0 tickets,Upsell Candidates
170,WaveLabs,Education,medium,US,United States,America/Chicago,linda.santos@protonmail.com,2025-03-14,True,,,7.0,False,free,Free,0.0,active,2025-03-14,,monthly,,0,,0,33,1,1,1822.5333333333333,0.7278,33,False,0 tickets,Upsell Candidates
171,UnitNet,Healthcare,small,US,United States,America/New_York,hassan.rivera@outlook.com,2023-06-18,True,,,,False,starter,Starter,10.0,active,2023-06-18,,annual,,0,,0,38,1,1,1945.2692307692307,0.7239,36,False,0 tickets,Stable Paid
172,JadeSolutions,Manufacturing,medium,GB,United Kingdom,Europe/London,hassan.sanchez@startup.co,2025-01-25,True,,,8.0,False,free,Free,0.0,active,2025-01-25,,annual,,0,,0,50,2,2,1900.275,0.7279,46,False,0 tickets,Upsell Candidates
173,Rush Hub,Legal,enterprise,US,United States,America/Chicago,andrew.miller@company.io,2024-04-13,False,2025-10-15 22:46:50,Not enough users,4.0,True,free,Free,0.0,cancelled,2024-04-13,2025-10-15,annual,Not using it,0,,0,39,1,1,2005.0384615384614,0.7218,36,False,0 tickets,Churned — Low Engagement
174,NexusLogic,Marketing,small,CA,Canada,America/Toronto,donna.lopez@protonmail.com,2024-08-27,False,2025-01-08 00:58:02,Company closed,1.0,True,professional,Professional Plus,59.0,cancelled,2024-08-27,2025-01-08,monthly,,0,,0,37,1,1,1961.1923076923076,0.7143,34,False,0 tickets,Churned — Low Engagement
175,Yield Corp,Real Estate,small,BR,Brazil,America/Sao_Paulo,matthew.ramirez@yahoo.com,2024-05-16,True,,,9.0,False,free,Free,0.0,active,2024-07-31,,annual,,0,,0,42,1,1,1981.1944444444443,0.7221,42,False,0 tickets,Upsell Candidates
176,MetaLogic,Media,large,CA,Canada,America/Toronto,anthony.baker@enterprise.com,2023-03-26,True,,,,False,enterprise,Enterprise,74.25,active,2023-03-26,,monthly,,0,,0,30,1,1,1971.0,0.7175,30,False,0 tickets,Stable Paid
177,Iris Cloud,Finance,enterprise,CA,Canada,America/Toronto,andrew.chen@iriscloud.com,2023-04-27,True,,,10.0,False,starter,Starter Plus,19.0,active,2024-02-21,,monthly,,0,,0,36,1,1,1379.6,0.7086,32,False,0 tickets,Stable Paid
178,WarpPro,E-commerce,medium,US,United States,America/Chicago,ahmed.santos@gmail.com,2023-12-23,True,,,9.0,False,free,Free,0.0,active,2023-12-23,,annual,,0,,0,56,1,1,1857.7567567567567,0.7112,55,False,0 tickets,Upsell Candidates
179,Vine Ventures,Legal,small,FR,France,Europe/Paris,donna.green@hotmail.com,2025-04-04,False,2025-07-11 02:55:07,Outgrew the platform,3.0,True,professional,Professional,32.5,cancelled,2025-04-04,2025-07-11,annual,,0,,0,48,1,1,1533.4444444444443,0.7296,46,False,0 tickets,Churned — Low Engagement
180,Rush Dev,Telecommunications,large,US,United States,America/Chicago,david.kim@protonmail.com,2023-05-10,True,,,4.0,False,enterprise,Enterprise,99.0,active,2023-08-09,,monthly,,0,,0,39,1,1,2390.84375,0.7258,39,False,0 tickets,Stable Paid
181,PulseHub,Manufacturing,medium,US,United States,America/Los_Angeles,andrew.green@pulsehub.com,2025-03-24,True,,,7.0,False,professional,Professional Plus,59.0,active,2025-07-17,,monthly,,0,,0,54,1,1,1846.6842105263158,0.7263,54,False,0 tickets,Stable Paid
182,SageStudio,Consulting,small,BR,Brazil,America/Sao_Paulo,james.singh@enterprise.com,2024-12-15,True,,,8.0,False,starter,Starter Plus,19.0,active,2024-12-15,,monthly,,0,,0,37,1,1,1883.6666666666667,0.7145,37,False,0 tickets,Stable Paid
183,BeamSoftware,Marketing,enterprise,DE,Germany,Europe/Berlin,lisa.scott@enterprise.com,2025-07-04,True,,,3.0,False,starter,Starter Plus,14.25,active,2025-07-04,,annual,,1,,0,48,1,1,1760.0,0.7275,46,False,1 ticket,Stable Paid
